	INDIGNATO	PREOCCUPATO	TRISTE	DIVERTITO	SODDISFATTO
opaco#a	0.1463944669217566	0.21596248128325182	0.09323208893739462	0.32893581123554505	0.21547515162205189
open#n	0.07695555503247878	0.28305650360061485	0.12845483281954748	0.23739493554710106	0.2741381730002579
opera#n	0.1666141780122335	0.16089259342677611	0.18139006955181367	0.25776482642522003	0.23333833258395664
operaio#a	0.17816837415455994	0.11287590029120703	0.29571819467104093	0.23209904809039544	0.18113848279279673
operaio#n	0.20295749358606113	0.1520320737650074	0.3211512179667877	0.12010941199108935	0.20374980269105444
operandi#a	0.23880020231199817	0.27644620343946313	0.22789124117355036	0.14120729181644473	0.11565506125854348
operare#v	0.20308334105908843	0.23189478839520683	0.2389966194958423	0.1540980922002127	0.17192715884964982
operativo#a	0.18703480037454134	0.2869848963330157	0.126739466408131	0.17860916517865733	0.22063167170565465
operato#n	0.2947273902948004	0.24487061687683703	0.1401488393700676	0.15926796917058983	0.16098518428770514
operator#a	0.03967492176497593	0.12281392100061571	0.1677310217113013	0.46717866995040963	0.20260146557269737
operatore#n	0.1763467676187683	0.23068836383472613	0.18093822057272407	0.1941966317354609	0.2178300162383206
operatorio#a	0.24932152367125904	0.20555468900416174	0.22262727200532884	0.19881287996999805	0.12368363534925242
operazione#n	0.23742844277292596	0.21510156047739296	0.17041537630007977	0.16678006267440593	0.21027455777519535
opinione#n	0.24347890092591984	0.20237333455398768	0.13774123546401634	0.1975598418172068	0.21884668723886944
opinionista#n	0.19843377919051666	0.1081135338079608	0.27828970402753994	0.2697722650414866	0.14539071793249594
opporre#v	0.24965495483009195	0.2002610013736149	0.14962171000623473	0.19682213297701462	0.20364020081304382
opportunamente#r	0.21413477565520597	0.27270627801879377	0.12213606098879129	0.10239836816918428	0.2886245171680248
opportunismo#n	0.10045935444357054	0.1786767541201495	0.2788759461013254	0.2360616194611145	0.2059263258738402
opportuno#a	0.25132237361597	0.1665328780738933	0.14972044666257223	0.22735049853041336	0.20507380311715118
oppositore#n	0.26148286138560034	0.23083860065126868	0.166633556458787	0.16677528543484377	0.17426969606950019
opposizione#n	0.2800789095911614	0.2139480412847487	0.12545902018145855	0.17311138157960987	0.20740264736302141
opposto#a	0.16043299407504036	0.21585861549782157	0.23612706132731462	0.19794071362843	0.1896406154713935
opposto#n	0.1773294491171084	0.18818693706491682	0.15103771666987584	0.2291684720324877	0.2542774251156113
oppressione#n	0.24246736266651356	0.20551851218874476	0.12236953800945191	0.282841448556944	0.1468031385783458
optare#v	0.21517444443784625	0.29031929278229374	0.1350497517531025	0.13651426873227546	0.22294224229448192
option#n	0.2342318622608587	0.21259450916445602	0.04389826047450101	0.2727137408004783	0.236561627299706
opzione#n	0.2067436239945389	0.25871727147617346	0.12197986099269997	0.21912634912500403	0.19343289441158368
or#r	0.20180030552532022	0.33291171330021546	0.08674440720519583	0.11067778836496917	0.26786578560429924
ora#n	0.16845404415604417	0.22586435164045365	0.21196523429076078	0.20953676745283478	0.18417960245990656
ora#r	0.17270649250806114	0.22619925570544586	0.1752016084788897	0.21337439175648865	0.21251825155111462
orale#a	0.17853819401764004	0.21766226679015946	0.10592340196324262	0.28986506524845407	0.20801107198050392
oramai#r	0.16533337870410023	0.28478509609617497	0.1611408490983404	0.21100981021039011	0.17773086589099424
orange#n	0.1968173059783607	0.22874173022207303	0.22620545085712374	0.1693153771347483	0.17892013580769425
orario#a	0.15253463863389738	0.19009717069114482	0.21960249834500012	0.23270905855430501	0.20505663377565264
orario#n	0.17164583863022462	0.29938651333039046	0.10936775001300396	0.2199179613484027	0.19968193667797834
oratorio#n	0.10116808213408632	0.1328431273972141	0.18515859573900234	0.14873110028802317	0.4320990944416741
orbita#n	0.08352421975375675	0.2571061178550994	0.17521112141615833	0.21334422904575892	0.2708143119292265
orchestra#n	0.07959230005961788	0.13354971884334416	0.3824465535557001	0.16994533345757368	0.2344660940837642
orco#n	0.26118086328054313	0.1359095837445328	0.18893380110404662	0.21874318205152413	0.19523256981935344
ordigno#n	0.19572178109524482	0.3029048367509651	0.23760305125214895	0.12789231138873836	0.1358780195129027
ordinamento#n	0.27149121833712514	0.19882286555620213	0.17943219928312623	0.10024235252680108	0.2500113642967453
ordinanza#n	0.358884984562661	0.1325271724459003	0.1534172526082535	0.16524582986710004	0.18992476051608514
ordinare#v	0.24072361532767703	0.194445870878027	0.18873915089242294	0.19107202152960873	0.18501934137226425
ordinario#a	0.3026761481030034	0.18827916680164877	0.12585665534931953	0.22042358658266778	0.16276444316336053
ordinario#n	0.23370431271323402	0.1749879994180885	0.13455243817567522	0.1846328095514789	0.27212244014152337
ordinato#a	0.10784125350512452	0.10370341975172143	0.16746823866886656	0.40139210894271676	0.21959497913157078
ordine#n	0.22985628787183693	0.18994058757123505	0.18268386049207688	0.2002931998030596	0.1972260642617916
ordire#v	0.13342797992424993	0.14809081502401691	0.19405990260357436	0.3401510441661123	0.18427025828204655
orecchino#n	0.21614490359891533	0.14207292172744737	0.27824547590845766	0.18054075719474888	0.18299594157043086
orecchio#n	0.13116197401775356	0.28350906845285956	0.16705366569201455	0.2486857069726064	0.16958958486476594
orellana#n	0.15076678443343544	0.07537493508302923	0.04804945551719425	0.6228748838698667	0.10293394109647452
orfano#a	0.22909713808750473	0.14080306327578915	0.1858837621196959	0.30095584021397026	0.14326019630304007
orfano#n	0.14574172281185077	0.21941585457053606	0.12957498604973436	0.28220798199439573	0.22305945457348303
orfano#v	0.3342179016722943	0.08358871489403355	0.24887329411980738	0.20970592390086076	0.12361416541300413
orfanotrofio#n	0.3095199908365396	0.14210744249636556	0.37305767006737706	0.03825958982606502	0.13705530677365277
orfini#n	0.29395044000754844	0.1482057154053399	0.07180222448761558	0.2685117410549903	0.21752987904450588
org#n	0.17665664985201882	0.24464692144532504	0.09578205629378826	0.2212661871617189	0.26164818524714895
organico#a	0.22425798632038604	0.14609871537862607	0.12027375894764672	0.2440220080561736	0.2653475312971676
organico#n	0.3711368702396934	0.17695854130561137	0.1464304385471204	0.1752135060962042	0.13026064381137079
organigramma#n	0.18521236236678923	0.24243717646057023	0.166932717324934	0.20916794511623776	0.19624979873146872
organismo#n	0.21900950584316878	0.24709556670121377	0.14248976313044348	0.1946753756005606	0.19672978872461333
organizzare#v	0.16109510125046253	0.19327674931824002	0.13721982748231693	0.2611106944348756	0.24729762751410483
organizzativo#a	0.2756004968578941	0.1967637189444163	0.09071034013694185	0.21719996938906708	0.21972547467168066
organizzato#a	0.21468734755322086	0.18212409578693542	0.15121995071170913	0.22484622229052853	0.22712238365760604
organizzatore#n	0.15137999849171868	0.15356235076738384	0.21993716176108696	0.2623310145818793	0.21278947439793125
organizzazione#n	0.2437652551829202	0.21390771415661833	0.15730532820060153	0.1952843462054338	0.1897373562544261
organo#n	0.24449363335742208	0.19797193406545768	0.13762161813103346	0.19873589202521627	0.22117692242087064
orgoglio#n	0.1505411312242434	0.16869854602350473	0.1615867241551356	0.23320320208641662	0.2859703965106997
orgogliosamente#r	0.11932466689754541	0.18217506684709825	0.18840197640409206	0.3071077545700809	0.20299053528118352
orgoglioso#a	0.19991114994548428	0.21084277387710507	0.1458767774062161	0.1609181050021331	0.28245119376906147
orgoglioso#v	0.326036971936529	0.05017658130567885	0.11935940576600677	0.1150720193333442	0.38935502165844105
orientale#a	0.18125215648694964	0.26387179797879895	0.21592971148164863	0.16639740935102432	0.17254892470157848
orientale#n	0.11992538196986538	0.2899572281252072	0.15663902224626639	0.2119455243591915	0.22153284329946954
orientamento#n	0.21267216781856935	0.2507892383538554	0.15892730874133945	0.1520125953787444	0.22559868970749133
orientare#v	0.16854670782688225	0.25063406668734395	0.146407301572918	0.19751221705973143	0.23689970685312425
oriente#n	0.17989164557232049	0.24238905288170345	0.14249172803511256	0.16654321563190527	0.2686843578789583
originale#a	0.09257968685915838	0.1853479028422964	0.1844864085566163	0.30437491242916614	0.2332110893127627
originale#n	0.06423834765773588	0.2737199372914765	0.19571596220550486	0.29730757947987474	0.16901817336540795
originare#v	0.13998496923876394	0.30137232040579315	0.14405015982652983	0.23211433985926158	0.18247821066965147
originariamente#r	0.13291882308591643	0.09538709905722934	0.14858350199220252	0.20941807940888563	0.41369249645576606
originario#a	0.18550625725284084	0.17304462883739447	0.325850080407247	0.17713007305896733	0.13846896044355045
originario#n	0.08353021443301503	0.1089066730304153	0.22344573233029416	0.348632639304549	0.2354847409017266
origine#n	0.13873711803489136	0.2254287600102589	0.17736136943527936	0.23158192785033024	0.2268908246692402
orizzontale#a	0.10986176631362735	0.23011901948579155	0.08832702646752442	0.2983712379596227	0.27332094977343396
orizzonte#n	0.16598820061236222	0.21302498767867376	0.12316411714446487	0.2260160452680646	0.2718066492964345
orlandi#n	0.28877549130465735	0.13424156239887206	0.09022342784075651	0.19787604631187428	0.28888347214383975
orlando#n	0.21332856835704606	0.15805743404612724	0.2525023041744464	0.1762700877911805	0.19984160563119974
orlo#n	0.16320661675393588	0.262060254295743	0.11223986404313605	0.23486021452733452	0.22763305037985052
orma#n	0.09308903598862313	0.18849179713802774	0.16952772585547127	0.24476183186996087	0.304129609147917
ormai#r	0.17505876313334748	0.19620979643419909	0.18285686422772046	0.23031677579186582	0.21555780041286715
ormeggiare#v	0.20895223105882077	0.09178135117743862	0.31050463404245543	0.25322843123208194	0.13553335248920328
ormonale#a	0.20502571239543874	0.12315550325886918	0.0975018146457485	0.15465390073028995	0.4196630689696537
oro#n	0.12339173031633346	0.17682284579636431	0.16245046925025794	0.28415747206906217	0.25317748256798217
orologeria#n	0.19371659458962373	0.057322043345267526	0.09107845628273921	0.3969525622253588	0.26093034355701067
orologio#n	0.08262130246473849	0.29378357153231266	0.08211961280948593	0.29861314050080007	0.24286237269266286
orrendo#v	0.28988682525154746	0.2352982336491424	0.27650094246222195	0.0775123385134683	0.12080166012361986
orribile#a	0.2238200297666072	0.17812515469999685	0.26584811985952955	0.1656002237366889	0.16660647193717754
orrore#n	0.2792806985363764	0.14621917647983446	0.33233800513203837	0.11691948559454494	0.12524263425720578
orsa#n	0.4102720912469088	0.1277475264224974	0.2461761666088845	0.10064012163613499	0.11516409408557439
orsi#n	0.4940182169835436	0.25584380366734966	0.03662662172250005	0.10843880527888844	0.10507255234771809
orso#a	0.40682673957355525	0.05533178145076651	0.21653218451748743	0.15737505598339038	0.16393423847480043
orso#n	0.34578480217215146	0.0554461538147138	0.23278492548605315	0.11947153092833676	0.24651258759874478
orsoni#n	0.4169061260615004	0.12858832992906166	0.09613260371329946	0.23580697772135178	0.12256596257478676
ortaggio#n	0.21053845950323785	0.17672394538050962	0.073328764433568	0.2253096379665328	0.3140991927161517
orto#n	0.1175069180785265	0.25013358726015833	0.03778416319882468	0.1928134651120689	0.40176186635042144
ortodossia#n	0.20164430844131997	0.19129886793723916	0.15651812100755602	0.25412878037239184	0.1964099222414931
ortodosso#a	0.2675499882602609	0.11722204436716631	0.12277419747867187	0.20332460191335996	0.28912916798054095
ortodosso#n	0.19376342492556156	0.13322573130599408	0.21133694941125347	0.10951679106055938	0.3521571032966314
os#n	0.06946956591924985	0.2530576659317892	0.0548862303413896	0.40354557518328815	0.2190409626242833
osama#n	0.2840197787952405	0.2973527837487699	0.1283023797350341	0.1748585732237759	0.1154664844971795
osannare#v	0.09315295413261059	0.16836944384032873	0.37240232627948244	0.10894305106463864	0.2571322246829396
osare#a	0.19126045760914898	0.12063109322439039	0.2700228341851216	0.20284197259003442	0.21524364239130472
osare#v	0.13842221622006748	0.20299155063980912	0.17636806161412985	0.23067491319098923	0.25154325833500435
oscar#n	0.14405019757526474	0.11891276774593414	0.3235946752091947	0.19437559207447777	0.21906676739512876
osce#n	0.22538061878970217	0.35716222601088393	0.0933755170378098	0.11949442171053648	0.20458721645106756
oscillare#v	0.20583126125179937	0.14742108257426895	0.15671036339965824	0.3017024028427828	0.18833488993149053
oscillazione#n	0.14294448820317363	0.33320720459772407	0.12717894107237065	0.2053661339895352	0.1913032321371965
oscurare#v	0.20021068004676917	0.23986234440864623	0.09538805370151504	0.2796073834554745	0.1849315383875951
oscuro#a	0.13601751888894648	0.2478265651168456	0.204138819326242	0.2260627525902542	0.1859543440777117
oslo#n	0.16558958896218273	0.20159171537307377	0.04439674758246261	0.3180199014697345	0.27040204661254624
ospedale#n	0.1735814497896059	0.1771110907293769	0.43805825413267974	0.09711912198588413	0.11413008336245335
ospedaliero#a	0.228714839824879	0.14719113350950455	0.2733625683733438	0.12185503277013282	0.2288764255221399
ospitare#v	0.1495743757487173	0.21088530897516064	0.18590524132465697	0.22605578980055066	0.22757928415091444
ospite#n	0.18761739575986267	0.19491385258081195	0.166132028948369	0.24663368547839065	0.20470303723256555
ossatura#n	0.20740962945995067	0.12982277373723775	0.09096313203265652	0.3477150746321721	0.22408939013798304
osseo#a	0.083377325900745	0.10439091083310674	0.286461848423867	0.14894014968991046	0.3768297651523709
ossequio#n	0.2089095979007594	0.08235862651828044	0.14014999274948825	0.36998878247997985	0.1985930003514921
osservare#v	0.16446867069245064	0.26465223019674133	0.14500356974837958	0.21764496990836435	0.20823055945406402
osservatore#n	0.2153171102978928	0.28274532001100167	0.16690977619345426	0.13341605763201167	0.20161173586563946
osservatorio#n	0.27332569294168174	0.2654949336038122	0.15714515455359057	0.13990189745683823	0.16413232144407727
osservazione#n	0.12721208906676257	0.25453110835388054	0.07323797816165444	0.30013096394498684	0.2448878604727155
ossessionare#v	0.05976675888840835	0.24235627910527113	0.29876399595228087	0.2150117794850206	0.18410118656901905
ossessione#n	0.1088554370787289	0.20622733499744356	0.12732088079168197	0.35722349003186205	0.20037285710028357
ossessivo#a	0.06045608807485518	0.10699986647274949	0.21953710551641606	0.36235618728477886	0.25065075265120046
ossia#n	0.11951841105868502	0.16404856148840727	0.2167483462001093	0.2821909259771252	0.21749375527567305
ossigenare#v	0.03734600571919703	0.12109154604193811	0.3148375083782351	0.27778756754221706	0.24893737231841262
ossigeno#n	0.1236318398269857	0.37684028637315053	0.13698322079198313	0.1620329338616867	0.20051171914619384
osso#n	0.09664390086173807	0.23206152872155153	0.18780384304340184	0.262644566397907	0.22084616097540152
ostacolare#v	0.2263097169104132	0.24918769585302875	0.14240420311851254	0.17523872596642912	0.20685965815161636
ostacolo#n	0.1879165564203417	0.20800546932800723	0.13578958012714928	0.24997591003449698	0.21831248409000475
ostaggio#n	0.31809555228732994	0.23154287725086328	0.2529253582824005	0.10238784799321565	0.09504836418619057
osteggiare#v	0.2238328940737134	0.16143394433313482	0.062474145048236805	0.3627709788662763	0.18948803767863856
ostentare#v	0.1858252014424255	0.2292604416256075	0.10339520114679704	0.26109379916459835	0.22042535662057167
ostico#a	0.19389152758761438	0.2746221505415845	0.04773226970459433	0.2847337207189182	0.1990203314472886
ostile#a	0.2197109833478922	0.2646312585612816	0.14055098787905748	0.19648603699249673	0.1786207332192719
ostinare#v	0.1855840353687927	0.1760189101614538	0.19837082269291714	0.19738549292463828	0.24264073885219808
ostinazione#n	0.10235728126571449	0.19790936215088759	0.07446927934502034	0.1684798159920481	0.45678426124632954
ostruzionismo#n	0.38060358083965645	0.20476566443796623	0.12517390453067354	0.10831247679037374	0.18114437340133005
ostuni#n	0.2258204231021812	0.18710533808753624	0.098236991942652	0.35093740795184114	0.1378998389157894
osvaldo#n	0.0971522208318017	0.24475964682612422	0.09667862024932593	0.2586884006189949	0.30272111147375314
ottanta#v	0.19002743565147298	0.26478482715153434	0.07085079271540724	0.25299284212547146	0.22134410235611396
ottantenne#n	0.1659837070072465	0.09760095070397755	0.40713777529481393	0.21454943055173312	0.11472813644222893
ottantina#n	0.11849409518153807	0.22869564292339356	0.400977985201698	0.11511295115329158	0.13671932554007885
ottavo#n	0.10695020190082616	0.12338336461476115	0.21001369732933595	0.2789244107177855	0.28072832543729126
ottavo#v	0.15374887653045252	0.19664149010313886	0.3700245067994246	0.07907673510821374	0.20050839145877014
ottemperare#v	0.12261347826343191	0.32518992106452227	0.06258342212311638	0.35874578134272683	0.13086739720620266
ottenere#v	0.20571307426923194	0.19584335681706816	0.1499662752953806	0.2196924654585205	0.2287848281597988
ottica#n	0.142464534410856	0.33943937846564215	0.13504247834251792	0.1931812660623494	0.1898723427186345
ottico#a	0.10336916369971938	0.2442640857434699	0.07060005879826166	0.2786546970862246	0.30311199467232464
ottimale#a	0.13108021219026733	0.20682198667268573	0.08900335992700499	0.3426448358805326	0.2304496053295092
ottimamente#r	0.11994723866461661	0.13178792337011813	0.23321176306583466	0.24487975788749902	0.27017331701193165
ottimismo#n	0.16921778724355938	0.18510572327375704	0.27275710633556666	0.18497806953577467	0.18794131361134217
ottimista#a	0.22283867792432208	0.2294721139220336	0.13796572570350035	0.17908854234251712	0.23063494010762675
ottimista#n	0.10506802707314468	0.17284930481336555	0.0349515541485289	0.2718006046989538	0.4153305092660072
ottimistico#a	0.10571918380857889	0.21970286334388964	0.11321949439464803	0.36131369014055603	0.2000447683123274
ottimizzare#v	0.056319436667539136	0.1748983375137311	0.047601141734811635	0.40992967547243686	0.3112514086114814
ottimizzazione#n	0.1082385142486477	0.246333177928284	0.12378301305029486	0.22079621202422592	0.3008490827485475
ottimo#a	0.15003128827049278	0.16445077629356536	0.1413768298310411	0.2606486933078598	0.283492412297041
otto#n	0.11733058587744959	0.11792623847990795	0.15508075782211098	0.40937025874321215	0.2002921590773193
ottobre#n	0.24604828786984081	0.17950608328654447	0.16966230005174562	0.18154188208770897	0.22324144670416002
ottocentesco#a	0.09962177858874306	0.10400805636920514	0.12138676623537978	0.34971326825508275	0.3252701305515892
ottocento#n	0.04957381152015262	0.16912946386431318	0.1348085974698554	0.44831480870763074	0.19817331843804803
out#a	0.12166253607670993	0.26054538335105354	0.1287806279741286	0.3115163635783949	0.177495089019713
out#n	0.12325632194134842	0.2449215337198624	0.19092700348095043	0.20886804476904594	0.23202709608879266
outlook#n	0.21981178587372313	0.3303021888382582	0.03511103216773054	0.19191367228438702	0.22286132083590107
outsider#n	0.0693902016085778	0.2112430436775747	0.1419312715897264	0.342581671425626	0.23485381169849506
ovale#a	0.233326449170169	0.11011696036202256	0.15551852390880075	0.0895282083081143	0.41150985825089337
ovazione#n	0.21388756788465743	0.174820845565442	0.09832090112973066	0.24632991018545636	0.26664077523471347
ove#r	0.3110391447626895	0.2259281268306731	0.10434856028545164	0.15042511040340142	0.2082590577177843
over#n	0.27930131654871676	0.22346850113215336	0.17896997744254917	0.16083089350344382	0.1574293113731369
overdose#a	0.07424257077270428	0.08702839909899933	0.7348019333227366	0.08247968673811343	0.02144741006744632
ovest#n	0.1260166310542116	0.3072134591931508	0.26453283108909026	0.16069799278793467	0.14153908587561265
ovunque#r	0.13713641610647523	0.1886524577767976	0.21712487797753274	0.26191857179905625	0.19516767634013818
ovvero#v	0.2312227645319588	0.1474026210567577	0.10479161584868861	0.3230321795145555	0.19355081904803953
ovvia#n	0.07880566708046056	0.12918493064427405	0.1387043013805109	0.493495411860442	0.15980968903431247
ovviamente#r	0.19064166293717524	0.22766422618406487	0.13195257747234063	0.2399065958311691	0.20983493757525012
ovviare#v	0.20712103837233337	0.18735800131034971	0.20752706803817028	0.21012970238387782	0.18786418989526887
ovvio#a	0.1754040211808327	0.20822046944451494	0.2117154788709835	0.20649568799019127	0.1981643425134776
owen#n	0.03429178499354595	0.01110063907284552	0.08025872317214992	0.6686257806920527	0.20572307206940582
oxford#n	0.13174680394446384	0.1455725878948868	0.21764611750031077	0.1826834974629547	0.322350993197384
p2#n	0.3467686009911565	0.16813145858309977	0.09560764478025562	0.14768944790654462	0.24180284773894348
pa#n	0.27533311147710277	0.1832117051670307	0.07200634113516441	0.1626758263011439	0.3067730159195582
pablo#n	0.1152970949074696	0.1997061228990475	0.02949999409696672	0.42553952963192226	0.2299572584645939
pacato#a	0.10295974065282845	0.23579954940383832	0.29619584718327	0.11044351594795117	0.2546013468121121
pacchetto#n	0.21862494199855212	0.30858626528252764	0.08523857848249908	0.22657631392499167	0.1609739003114295
pacco#n	0.2847392629125577	0.2544338745037114	0.1845437841439011	0.12039939587420691	0.15588368256562282
pace#n	0.2204787090038125	0.19105054639764693	0.1777992166939346	0.18102545820665986	0.2296460696979461
pachistana#a	0.5164408937790461	0.1643974313363498	0.03893070881471703	0.12267249266561385	0.15755847340427312
pacific#n	0.12317966205115659	0.2646554979529057	0.22793646292215275	0.2247199173048696	0.15950845976891542
pacificazione#n	0.19159116676845364	0.4304849880479534	0.03830305085557606	0.1578430378446224	0.1817777564833945
pacifico#a	0.1532691529754373	0.36501155676226493	0.17849889648032005	0.1497763536513808	0.1534440401305969
pacifico#n	0.10482105160018171	0.3341551057511527	0.23963232669121498	0.1590117592355281	0.16237975672192242
pacifista#a	0.10847313932497145	0.10487828777660858	0.24842509659088158	0.2110826571961305	0.3271408191114079
padana#n	0.12814132059694555	0.2876980287741425	0.22713825948998856	0.10775402639829651	0.24926836474062689
padano#a	0.06280585230270176	0.2516691730409289	0.08453180328243409	0.38899940540214634	0.21199376597178904
paddock#n	0.06123330120845357	0.17822252911461312	0.37881666393059765	0.14479994149054998	0.2369275642557857
padiglione#n	0.22354276194661285	0.1540946929366036	0.105710891152287	0.26029600623454097	0.2563556477299555
padoan#n	0.37543061202351374	0.20589472050815316	0.1322302967942636	0.11623887821395829	0.1702054924601113
padova#n	0.16961260884129184	0.1421930493767466	0.12378701648144536	0.23995004943914003	0.3244572758613761
padre#n	0.18032802892958313	0.17382759792784003	0.293372173225997	0.17018510665467537	0.18228709326190454
padrino#n	0.09469907930597918	0.16250813081716145	0.16232468116264653	0.24788990678288506	0.33257820193132775
padrona#n	0.16067881493412486	0.15734259836429967	0.1664801893151246	0.21760943410308242	0.29788896328336834
padrone#n	0.19688678453642244	0.13047889616262598	0.10867060097609185	0.2734424341025264	0.2905212842223332
padroneggiare#v	0.18905560369931212	0.0562627850593371	0.004381100288415894	0.4431744599761315	0.3071260509768034
paesaggio#n	0.05542259115110543	0.11127562422923289	0.11476472140094161	0.4531726952509136	0.26536436796780655
paesaggistico#a	0.1008692430842852	0.21438498659431354	0.10692977809226395	0.29765144147504957	0.2801645507540878
paese#n	0.2284373595134975	0.21693860419107705	0.1621420149197934	0.19224081869497922	0.20024120268065285
paesi#n	0.1939692941935952	0.27411535231646755	0.1588339764905319	0.1820021065638216	0.19107927043558356
paesino#n	0.15199008776780865	0.06738808493613684	0.3017363716743014	0.31293554636735393	0.16594990925439917
paga#n	0.43701642152125675	0.13401549518171887	0.08756375235348422	0.16494526715760802	0.17645906378593215
pagamento#n	0.2968428666865406	0.215079740425196	0.1175174561939668	0.18613757325050476	0.18442236344379187
pagare#v	0.3124754445649704	0.20120566124161393	0.13293397089502126	0.18098403700641	0.17240088629198458
page#n	0.10119571922955678	0.36045223090254963	0.075189849953493	0.23343739914645503	0.22972480076794566
pagella#n	0.2200668493127804	0.10855609812409396	0.06821802445202599	0.25923471478005317	0.3439243133310465
pagina#n	0.17815323035131914	0.18871238983506314	0.14244653732144716	0.29653522622156614	0.19415261627060446
pagine#n	0.0927397978643171	0.21663248234245003	0.07429907223325667	0.40780128840764873	0.20852735915232748
paglia#n	0.10554510528129749	0.18008822308831943	0.16373835837570594	0.3096633720729782	0.24096494118169895
pago#a	0.10843392192915323	0.3880649605750991	0.17423755482274375	0.12540346305720124	0.20386009961580265
paio#n	0.17381363258069346	0.19996259583914594	0.16334301939441082	0.26438312869069275	0.198497623495057
pais#n	0.09632907756389648	0.320829938773332	0.14642118012663888	0.2213814172175084	0.21503838631862424
pakistan#n	0.19629039882795318	0.1838631066939272	0.2603961257753607	0.18118840832009733	0.17826196038266165
pakistano#a	0.1331589273387249	0.09433587323428036	0.3510655643743996	0.1484300623304483	0.2730095727221468
pala#n	0.11600799409245811	0.0760481494992365	0.32732984282039207	0.221015925496195	0.25959808809171836
palace#n	0.15927316444729891	0.1147600298170171	0.2813222512003173	0.21572189100015943	0.2289226635352073
palacio#n	0.09503474585013749	0.13637595339268271	0.13812324183179953	0.3047412285994652	0.32572483032591515
paladino#n	0.14728703610516816	0.16294914184448447	0.12641107532165768	0.3254140442892935	0.23793870243939613
palazzetto#n	0.16208025112793734	0.06916659805141405	0.11662674082454128	0.30842583111118305	0.3437005788849243
palazzina#n	0.20226587606550156	0.3121172266835768	0.2890450618112894	0.10208827010050445	0.09448356533912772
palazzo#n	0.2641166376099223	0.20249120383771793	0.12341080525732012	0.20019526517581698	0.20978608811922275
palco#n	0.16341267679700375	0.13788719422142157	0.19765752755124832	0.27072569636137767	0.23031690506894867
palcoscenico#n	0.07583315174124979	0.14386177590112648	0.22856430123112798	0.24638205237960725	0.30535871874688847
palermitano#n	0.17339834531808243	0.19508416441894702	0.09706857846897259	0.2677155772105306	0.26673333458346743
palermo#n	0.2506610452019933	0.1623234584755925	0.21130307467751053	0.17305394155075313	0.20265848009415052
palesare#v	0.22223869112467912	0.07073707336701154	0.1401254226982259	0.39153705308277237	0.1753617597273111
palese#a	0.29100260548925244	0.22919971738829661	0.13955820970965152	0.18373134151602172	0.1565081258967778
palesemente#r	0.20181577167241854	0.2655038972673231	0.17478568119396262	0.17184443132073635	0.1860502185455595
palestina#n	0.27890094437236534	0.11529862450134759	0.10149883174090171	0.1447594410248003	0.3595421583605851
palestinese#a	0.2668654613524085	0.1893741486027786	0.22284748209358585	0.12241501430411796	0.19849789364710907
palestinese#n	0.2734327656358078	0.22840361750582028	0.2066013136368614	0.1026740519516422	0.1888882512698684
palestra#n	0.16491715245288494	0.2195401033502349	0.20719508904348022	0.20997259453607878	0.19837506061732113
paletta#n	0.1401438672763926	0.26292252619293144	0.1265104859874541	0.27394012479106933	0.19648299575215245
paletto#n	0.30287918521311885	0.22883119023127899	0.0972328960059103	0.11774762660060116	0.2533091019490906
palinsesto#n	0.1382655213334513	0.2025994429423678	0.17756223143827132	0.17758736712769782	0.30398543715821164
palio#n	0.16149284841415687	0.2735351868652681	0.14381866614081884	0.16290459151277978	0.25824870706697634
palla#n	0.13834082816837975	0.17662699073666946	0.14112391771297025	0.2700258355396148	0.2738824278423657
pallavolo#n	0.19568564293754268	0.11689102239249675	0.25213426558160495	0.1794319344257085	0.25585713466264726
pallido#a	0.15910139772086104	0.2050648423086687	0.12599578599542355	0.30188224718657775	0.20795572678846896
pallina#n	0.13273481371538004	0.12100096812497468	0.2362634297130553	0.3025103007859085	0.20749048766068134
pallino#n	0.1599775373316886	0.41161990177066404	0.08211856440644111	0.11943469038303735	0.22684930610816903
pallone#n	0.12366665680558743	0.1879702821390895	0.14200513593845518	0.2533339527915076	0.29302397232536037
pallonetto#n	0.06935289474540786	0.23434388291088587	0.10742872781361355	0.25456256969538976	0.3343119248347028
pallottola#n	0.27056113124826187	0.17712589019554772	0.2627745684133924	0.13100871028142713	0.1585296998613709
palma#n	0.2255548740790531	0.128413315826525	0.11739083405490663	0.23071122143105727	0.297929754608458
palmares#n	0.15725767579919536	0.06697095547410349	0.20478533716324004	0.27261900147182944	0.2983670300916316
palmer#n	0.12934887566292966	0.1854158178638645	0.1668992829320885	0.3775151899509452	0.140820833590172
palmo#n	0.08479712062250368	0.16183279168617848	0.2787428097296408	0.34827755084714535	0.12634972711453177
palo#n	0.11743737753581	0.14948771111861603	0.21419857722789626	0.19832763141785026	0.3205487026998275
palpabile#a	0.1309347365075254	0.24236875222114562	0.19264793901425828	0.24326519898466387	0.1907833732724069
palude#n	0.12115354268880496	0.21929599254581658	0.16639803918336243	0.23818992172356004	0.2549625038584558
pan#n	0.15749888524428038	0.21495517926874336	0.14681666122767334	0.18998100723172773	0.2907482670275754
panama#n	0.2253325271632517	0.2012492642725847	0.08554099048644223	0.19846055687021744	0.2894166612075041
panca#n	0.0636076873207619	0.28996693417515235	0.27521878498520946	0.1935571258860933	0.1776494676327828
